2025-05-26 14:13:18,650 - INFO - Model saved to models/hetero_gnn_model.pth
Epoch 390, Loss: 0.8893, BCE Loss: 0.6093
Epoch 400, Loss: 0.8857, BCE Loss: 0.6057
Epoch 410, Loss: 0.8821, BCE Loss: 0.6023
Epoch 420, Loss: 0.8787, BCE Loss: 0.5990
Epoch 430, Loss: 0.8754, BCE Loss: 0.5958
Epoch 440, Loss: 0.8722, BCE Loss: 0.5927
Epoch 450, Loss: 0.8691, BCE Loss: 0.5897
Epoch 460, Loss: 0.8661, BCE Loss: 0.5868
Epoch 470, Loss: 0.8633, BCE Loss: 0.5840
Epoch 480, Loss: 0.8605, BCE Loss: 0.5813
Epoch 490, Loss: 0.8578, BCE Loss: 0.5787
2025-05-26 16:13:09,104 - INFO - Model saved to models/hetero_gnn_model.pth
Epoch 0, Loss: 2.5505731105804443, Accuracy: 0.00%
Epoch 10, Loss: 2.151738166809082, Accuracy: 62.50%
Epoch 20, Loss: 1.7193138599395752, Accuracy: 75.00%
Epoch 30, Loss: 1.0662028789520264, Accuracy: 88.75%
Epoch 40, Loss: 0.5395638942718506, Accuracy: 100.00%
Epoch 50, Loss: 0.3274696171283722, Accuracy: 100.00%
Epoch 60, Loss: 0.29557961225509644, Accuracy: 100.00%
Epoch 70, Loss: 0.28796184062957764, Accuracy: 100.00%
Epoch 80, Loss: 0.28523242473602295, Accuracy: 100.00%
Epoch 90, Loss: 0.28386685252189636, Accuracy: 100.00%
Epoch 100, Loss: 0.2829260528087616, Accuracy: 100.00%
Epoch 110, Loss: 0.28225770592689514, Accuracy: 100.00%
Epoch 120, Loss: 0.2817889451980591, Accuracy: 100.00%
Epoch 130, Loss: 0.28146275877952576, Accuracy: 100.00%
Epoch 140, Loss: 0.28123217821121216, Accuracy: 100.00%
Epoch 150, Loss: 0.28105348348617554, Accuracy: 100.00%
Epoch 160, Loss: 0.2808992564678192, Accuracy: 100.00%
Epoch 170, Loss: 0.2807585597038269, Accuracy: 100.00%
Epoch 180, Loss: 0.2806258499622345, Accuracy: 100.00%
Epoch 190, Loss: 0.2804979383945465, Accuracy: 100.00%
2025-05-26 16:13:14,916 - INFO - Model saved to models/hetero_gnn_edge_regressor.pth
Epoch 0, Loss: 1.9159, BCE Loss: 1.5683
Epoch 10, Loss: 1.8400, BCE Loss: 1.4962
Epoch 20, Loss: 1.7665, BCE Loss: 1.4266
Epoch 30, Loss: 1.6958, BCE Loss: 1.3597
Epoch 40, Loss: 1.6284, BCE Loss: 1.2958
Epoch 50, Loss: 1.5648, BCE Loss: 1.2355
Epoch 60, Loss: 1.5055, BCE Loss: 1.1793
Epoch 70, Loss: 1.4509, BCE Loss: 1.1279
Epoch 80, Loss: 1.4015, BCE Loss: 1.0815
Epoch 90, Loss: 1.3573, BCE Loss: 1.0402
Epoch 100, Loss: 1.3183, BCE Loss: 1.0040
Epoch 110, Loss: 1.2841, BCE Loss: 0.9724
Epoch 120, Loss: 1.2543, BCE Loss: 0.9450
Epoch 130, Loss: 1.2282, BCE Loss: 0.9211
Epoch 140, Loss: 1.2053, BCE Loss: 0.9001
Epoch 150, Loss: 1.1849, BCE Loss: 0.8815
Epoch 160, Loss: 1.1666, BCE Loss: 0.8648
Epoch 170, Loss: 1.1501, BCE Loss: 0.8497
Epoch 180, Loss: 1.1351, BCE Loss: 0.8360
Epoch 190, Loss: 1.1213, BCE Loss: 0.8234
Epoch 200, Loss: 1.1085, BCE Loss: 0.8117
Epoch 210, Loss: 1.0966, BCE Loss: 0.8008
Epoch 220, Loss: 1.0854, BCE Loss: 0.7905
Epoch 230, Loss: 1.0748, BCE Loss: 0.7808
Epoch 240, Loss: 1.0648, BCE Loss: 0.7715
Epoch 250, Loss: 1.0552, BCE Loss: 0.7627
Epoch 260, Loss: 1.0461, BCE Loss: 0.7542
Epoch 270, Loss: 1.0372, BCE Loss: 0.7460
Epoch 280, Loss: 1.0287, BCE Loss: 0.7380
Epoch 290, Loss: 1.0205, BCE Loss: 0.7303
Epoch 300, Loss: 1.0125, BCE Loss: 0.7229
Epoch 310, Loss: 1.0048, BCE Loss: 0.7156
Epoch 320, Loss: 0.9973, BCE Loss: 0.7085
Epoch 330, Loss: 0.9900, BCE Loss: 0.7017
Epoch 340, Loss: 0.9829, BCE Loss: 0.6950
Epoch 350, Loss: 0.9760, BCE Loss: 0.6885
Epoch 360, Loss: 0.9694, BCE Loss: 0.6822
Epoch 370, Loss: 0.9629, BCE Loss: 0.6760
Epoch 380, Loss: 0.9565, BCE Loss: 0.6700
Epoch 390, Loss: 0.9504, BCE Loss: 0.6642
Epoch 400, Loss: 0.9444, BCE Loss: 0.6585
Epoch 410, Loss: 0.9386, BCE Loss: 0.6530
Epoch 420, Loss: 0.9329, BCE Loss: 0.6476
Epoch 430, Loss: 0.9273, BCE Loss: 0.6423
Epoch 440, Loss: 0.9219, BCE Loss: 0.6372
Epoch 450, Loss: 0.9167, BCE Loss: 0.6322
Epoch 460, Loss: 0.9115, BCE Loss: 0.6273
Epoch 470, Loss: 0.9065, BCE Loss: 0.6225
Epoch 480, Loss: 0.9016, BCE Loss: 0.6179
Epoch 490, Loss: 0.8969, BCE Loss: 0.6133
2025-05-26 16:13:57,261 - INFO - Model saved to models/hetero_gnn_model.pth
Epoch 0, Loss: 2.801830530166626, Accuracy: 2.50%
Epoch 10, Loss: 2.4594147205352783, Accuracy: 37.50%
Epoch 20, Loss: 2.300239086151123, Accuracy: 37.50%
Epoch 30, Loss: 2.0369582176208496, Accuracy: 50.00%
Epoch 40, Loss: 1.6431360244750977, Accuracy: 73.75%
Epoch 50, Loss: 1.2096301317214966, Accuracy: 87.50%
Epoch 60, Loss: 0.8524595499038696, Accuracy: 87.50%
Epoch 70, Loss: 0.6017971634864807, Accuracy: 100.00%
Epoch 80, Loss: 0.45759671926498413, Accuracy: 100.00%
Epoch 90, Loss: 0.44043993949890137, Accuracy: 100.00%
Epoch 100, Loss: 0.43021640181541443, Accuracy: 100.00%
Epoch 110, Loss: 0.4250939190387726, Accuracy: 100.00%
Epoch 120, Loss: 0.42191973328590393, Accuracy: 100.00%
Epoch 130, Loss: 0.419843465089798, Accuracy: 100.00%
Epoch 140, Loss: 0.41808220744132996, Accuracy: 100.00%
Epoch 150, Loss: 0.4165250360965729, Accuracy: 100.00%
Epoch 160, Loss: 0.41537538170814514, Accuracy: 100.00%
Epoch 170, Loss: 0.41462311148643494, Accuracy: 100.00%
Epoch 180, Loss: 0.41413775086402893, Accuracy: 100.00%
Epoch 190, Loss: 0.413791686296463, Accuracy: 100.00%
2025-05-26 16:14:02,957 - INFO - Model saved to models/hetero_gnn_edge_regressor.pth
Epoch 0, Loss: 2.9309, BCE Loss: 2.4901
Epoch 10, Loss: 2.8097, BCE Loss: 2.3698
Epoch 20, Loss: 2.6923, BCE Loss: 2.2534
Epoch 30, Loss: 2.5795, BCE Loss: 2.1419
Epoch 40, Loss: 2.4720, BCE Loss: 2.0357
Epoch 50, Loss: 2.3700, BCE Loss: 1.9351
Epoch 60, Loss: 2.2738, BCE Loss: 1.8403
Epoch 70, Loss: 2.1834, BCE Loss: 1.7511
Epoch 80, Loss: 2.0986, BCE Loss: 1.6675
Epoch 90, Loss: 2.0193, BCE Loss: 1.5893
Epoch 100, Loss: 1.9455, BCE Loss: 1.5163
Epoch 110, Loss: 1.8769, BCE Loss: 1.4484
Epoch 120, Loss: 1.8131, BCE Loss: 1.3852
Epoch 130, Loss: 1.7534, BCE Loss: 1.3262
Epoch 140, Loss: 1.6974, BCE Loss: 1.2707
Epoch 150, Loss: 1.6445, BCE Loss: 1.2182
Epoch 160, Loss: 1.5944, BCE Loss: 1.1684
Epoch 170, Loss: 1.5467, BCE Loss: 1.1210
Epoch 180, Loss: 1.5013, BCE Loss: 1.0759
Epoch 190, Loss: 1.4581, BCE Loss: 1.0329
Epoch 200, Loss: 1.4171, BCE Loss: 0.9921
Epoch 210, Loss: 1.3782, BCE Loss: 0.9534
Epoch 220, Loss: 1.3415, BCE Loss: 0.9169
Epoch 230, Loss: 1.3070, BCE Loss: 0.8825
Epoch 240, Loss: 1.2748, BCE Loss: 0.8504
Epoch 250, Loss: 1.2451, BCE Loss: 0.8208
Epoch 260, Loss: 1.2179, BCE Loss: 0.7937
Epoch 270, Loss: 1.1934, BCE Loss: 0.7694
Epoch 280, Loss: 1.1718, BCE Loss: 0.7479
Epoch 290, Loss: 1.1532, BCE Loss: 0.7294
Epoch 300, Loss: 1.1374, BCE Loss: 0.7138
Epoch 310, Loss: 1.1243, BCE Loss: 0.7008
Epoch 320, Loss: 1.1136, BCE Loss: 0.6902
Epoch 330, Loss: 1.1047, BCE Loss: 0.6816
Epoch 340, Loss: 1.0974, BCE Loss: 0.6744
Epoch 350, Loss: 1.0913, BCE Loss: 0.6685
Epoch 360, Loss: 1.0860, BCE Loss: 0.6635
Epoch 370, Loss: 1.0814, BCE Loss: 0.6591
Epoch 380, Loss: 1.0772, BCE Loss: 0.6552
Epoch 390, Loss: 1.0734, BCE Loss: 0.6516
Epoch 400, Loss: 1.0699, BCE Loss: 0.6484
Epoch 410, Loss: 1.0667, BCE Loss: 0.6453
Epoch 420, Loss: 1.0635, BCE Loss: 0.6425
Epoch 430, Loss: 1.0606, BCE Loss: 0.6397
Epoch 440, Loss: 1.0577, BCE Loss: 0.6371
Epoch 450, Loss: 1.0550, BCE Loss: 0.6346
Epoch 460, Loss: 1.0523, BCE Loss: 0.6321
Epoch 470, Loss: 1.0497, BCE Loss: 0.6298
Epoch 480, Loss: 1.0472, BCE Loss: 0.6275
Epoch 490, Loss: 1.0448, BCE Loss: 0.6252
2025-05-26 16:14:34,344 - INFO - Model saved to models/hetero_gnn_model.pth
Epoch 0, Loss: 2.8109731674194336, Accuracy: 12.50%
Epoch 10, Loss: 2.3815736770629883, Accuracy: 51.25%
Epoch 20, Loss: 2.065371513366699, Accuracy: 75.00%
Epoch 30, Loss: 1.5732972621917725, Accuracy: 87.50%
Epoch 40, Loss: 0.9590489864349365, Accuracy: 98.75%
Epoch 50, Loss: 0.5515043139457703, Accuracy: 100.00%
Epoch 60, Loss: 0.4555467963218689, Accuracy: 100.00%
Epoch 70, Loss: 0.43836167454719543, Accuracy: 100.00%
Epoch 80, Loss: 0.4332815706729889, Accuracy: 100.00%
Epoch 90, Loss: 0.4312380850315094, Accuracy: 100.00%
Epoch 100, Loss: 0.43010106682777405, Accuracy: 100.00%
Epoch 110, Loss: 0.4292706549167633, Accuracy: 100.00%
Epoch 120, Loss: 0.42855632305145264, Accuracy: 100.00%
Epoch 130, Loss: 0.42787066102027893, Accuracy: 100.00%
Epoch 140, Loss: 0.4271690547466278, Accuracy: 100.00%
Epoch 150, Loss: 0.42642462253570557, Accuracy: 100.00%
Epoch 160, Loss: 0.425615519285202, Accuracy: 100.00%
Epoch 170, Loss: 0.4247223436832428, Accuracy: 100.00%
Epoch 180, Loss: 0.42373621463775635, Accuracy: 100.00%
Epoch 190, Loss: 0.42260944843292236, Accuracy: 100.00%
2025-05-26 16:14:42,158 - INFO - Model saved to models/hetero_gnn_edge_regressor.pth
Epoch 0, Loss: 1.6440, BCE Loss: 1.2113
Epoch 10, Loss: 1.5687, BCE Loss: 1.1355
Epoch 20, Loss: 1.5000, BCE Loss: 1.0663
Epoch 30, Loss: 1.4372, BCE Loss: 1.0033
Epoch 40, Loss: 1.3799, BCE Loss: 0.9459
Epoch 50, Loss: 1.3279, BCE Loss: 0.8941
Epoch 60, Loss: 1.2817, BCE Loss: 0.8482
Epoch 70, Loss: 1.2415, BCE Loss: 0.8085
Epoch 80, Loss: 1.2072, BCE Loss: 0.7749
Epoch 90, Loss: 1.1785, BCE Loss: 0.7469
Epoch 100, Loss: 1.1544, BCE Loss: 0.7236
Epoch 110, Loss: 1.1340, BCE Loss: 0.7040
Epoch 120, Loss: 1.1166, BCE Loss: 0.6875
Epoch 130, Loss: 1.1017, BCE Loss: 0.6733
Epoch 140, Loss: 1.0886, BCE Loss: 0.6611
Epoch 150, Loss: 1.0772, BCE Loss: 0.6505
Epoch 160, Loss: 1.0672, BCE Loss: 0.6412
Epoch 170, Loss: 1.0583, BCE Loss: 0.6330
Epoch 180, Loss: 1.0504, BCE Loss: 0.6257
Epoch 190, Loss: 1.0434, BCE Loss: 0.6192
Epoch 200, Loss: 1.0370, BCE Loss: 0.6134
Epoch 210, Loss: 1.0313, BCE Loss: 0.6082
Epoch 220, Loss: 1.0260, BCE Loss: 0.6034
Epoch 230, Loss: 1.0212, BCE Loss: 0.5990
Epoch 240, Loss: 1.0168, BCE Loss: 0.5950
Epoch 250, Loss: 1.0127, BCE Loss: 0.5912
Epoch 260, Loss: 1.0088, BCE Loss: 0.5877
Epoch 270, Loss: 1.0051, BCE Loss: 0.5844
Epoch 280, Loss: 1.0017, BCE Loss: 0.5812
Epoch 290, Loss: 0.9984, BCE Loss: 0.5782
Epoch 300, Loss: 0.9953, BCE Loss: 0.5753
Epoch 310, Loss: 0.9923, BCE Loss: 0.5726
Epoch 320, Loss: 0.9894, BCE Loss: 0.5699
Epoch 330, Loss: 0.9866, BCE Loss: 0.5673
Epoch 340, Loss: 0.9839, BCE Loss: 0.5649
Epoch 350, Loss: 0.9813, BCE Loss: 0.5625
Epoch 360, Loss: 0.9788, BCE Loss: 0.5601
Epoch 370, Loss: 0.9764, BCE Loss: 0.5579
Epoch 380, Loss: 0.9740, BCE Loss: 0.5557
Epoch 390, Loss: 0.9717, BCE Loss: 0.5535
Epoch 400, Loss: 0.9694, BCE Loss: 0.5514
Epoch 410, Loss: 0.9673, BCE Loss: 0.5494
Epoch 420, Loss: 0.9651, BCE Loss: 0.5474
Epoch 430, Loss: 0.9631, BCE Loss: 0.5455
Epoch 440, Loss: 0.9610, BCE Loss: 0.5436
Epoch 450, Loss: 0.9591, BCE Loss: 0.5418
Epoch 460, Loss: 0.9571, BCE Loss: 0.5399
Epoch 470, Loss: 0.9553, BCE Loss: 0.5382
Epoch 480, Loss: 0.9534, BCE Loss: 0.5364
Epoch 490, Loss: 0.9516, BCE Loss: 0.5348
2025-05-26 16:15:31,263 - INFO - Model saved to models/hetero_gnn_model.pth
Epoch 0, Loss: 3.0485010147094727, Accuracy: 12.50%
Epoch 10, Loss: 2.5214126110076904, Accuracy: 50.00%
Epoch 20, Loss: 2.2389450073242188, Accuracy: 50.00%
Epoch 30, Loss: 1.8043618202209473, Accuracy: 87.50%
Epoch 40, Loss: 1.3730460405349731, Accuracy: 87.50%
Epoch 50, Loss: 1.0350086688995361, Accuracy: 87.50%
Epoch 60, Loss: 0.8402681946754456, Accuracy: 98.75%
Epoch 70, Loss: 0.6993882656097412, Accuracy: 100.00%
Epoch 80, Loss: 0.589413046836853, Accuracy: 100.00%
Epoch 90, Loss: 0.5669415593147278, Accuracy: 100.00%
Epoch 100, Loss: 0.5611528158187866, Accuracy: 100.00%
Epoch 110, Loss: 0.5577316284179688, Accuracy: 100.00%
Epoch 120, Loss: 0.5555662512779236, Accuracy: 100.00%
Epoch 130, Loss: 0.5540606379508972, Accuracy: 100.00%
Epoch 140, Loss: 0.5530358552932739, Accuracy: 100.00%
Epoch 150, Loss: 0.552313506603241, Accuracy: 100.00%
Epoch 160, Loss: 0.5518220663070679, Accuracy: 100.00%
Epoch 170, Loss: 0.551510214805603, Accuracy: 100.00%
Epoch 180, Loss: 0.5513144135475159, Accuracy: 100.00%
Epoch 190, Loss: 0.5511812567710876, Accuracy: 100.00%
2025-05-26 16:15:37,000 - INFO - Model saved to models/hetero_gnn_edge_regressor.pth
Epoch 0, Loss: 1.8500, BCE Loss: 1.2741
Epoch 10, Loss: 1.7961, BCE Loss: 1.2211
Epoch 20, Loss: 1.7445, BCE Loss: 1.1705
Epoch 30, Loss: 1.6949, BCE Loss: 1.1218
Epoch 40, Loss: 1.6473, BCE Loss: 1.0752
Epoch 50, Loss: 1.6016, BCE Loss: 1.0304
Epoch 60, Loss: 1.5577, BCE Loss: 0.9875
Epoch 70, Loss: 1.5158, BCE Loss: 0.9465
Epoch 80, Loss: 1.4758, BCE Loss: 0.9073
Epoch 90, Loss: 1.4379, BCE Loss: 0.8701
Epoch 100, Loss: 1.4022, BCE Loss: 0.8350
Epoch 110, Loss: 1.3688, BCE Loss: 0.8023
Epoch 120, Loss: 1.3381, BCE Loss: 0.7721
Epoch 130, Loss: 1.3103, BCE Loss: 0.7448
Epoch 140, Loss: 1.2858, BCE Loss: 0.7208
Epoch 150, Loss: 1.2646, BCE Loss: 0.7001
Epoch 160, Loss: 1.2468, BCE Loss: 0.6826
Epoch 170, Loss: 1.2318, BCE Loss: 0.6680
Epoch 180, Loss: 1.2192, BCE Loss: 0.6558
Epoch 190, Loss: 1.2086, BCE Loss: 0.6455
Epoch 200, Loss: 1.1996, BCE Loss: 0.6368
Epoch 210, Loss: 1.1918, BCE Loss: 0.6293
Epoch 220, Loss: 1.1849, BCE Loss: 0.6227
Epoch 230, Loss: 1.1788, BCE Loss: 0.6169
Epoch 240, Loss: 1.1732, BCE Loss: 0.6117
Epoch 250, Loss: 1.1682, BCE Loss: 0.6070
Epoch 260, Loss: 1.1636, BCE Loss: 0.6026
Epoch 270, Loss: 1.1594, BCE Loss: 0.5986
Epoch 280, Loss: 1.1554, BCE Loss: 0.5949
Epoch 290, Loss: 1.1517, BCE Loss: 0.5915
Epoch 300, Loss: 1.1482, BCE Loss: 0.5882
Epoch 310, Loss: 1.1449, BCE Loss: 0.5851
Epoch 320, Loss: 1.1417, BCE Loss: 0.5822
Epoch 330, Loss: 1.1388, BCE Loss: 0.5794
Epoch 340, Loss: 1.1359, BCE Loss: 0.5768
Epoch 350, Loss: 1.1332, BCE Loss: 0.5742
Epoch 360, Loss: 1.1305, BCE Loss: 0.5718
Epoch 370, Loss: 1.1280, BCE Loss: 0.5695
Epoch 380, Loss: 1.1256, BCE Loss: 0.5672
Epoch 390, Loss: 1.1232, BCE Loss: 0.5650
Epoch 400, Loss: 1.1209, BCE Loss: 0.5629
Epoch 410, Loss: 1.1187, BCE Loss: 0.5609
Epoch 420, Loss: 1.1166, BCE Loss: 0.5589
Epoch 430, Loss: 1.1145, BCE Loss: 0.5570
Epoch 440, Loss: 1.1125, BCE Loss: 0.5551
Epoch 450, Loss: 1.1106, BCE Loss: 0.5533
Epoch 460, Loss: 1.1087, BCE Loss: 0.5515
Epoch 470, Loss: 1.1068, BCE Loss: 0.5498
Epoch 480, Loss: 1.1050, BCE Loss: 0.5481
Epoch 490, Loss: 1.1033, BCE Loss: 0.5465
2025-05-26 16:16:06,041 - INFO - Model saved to models/hetero_gnn_model.pth
Epoch 0, Loss: 3.0450150966644287, Accuracy: 12.50%
Epoch 10, Loss: 2.567840576171875, Accuracy: 48.75%
Epoch 20, Loss: 2.3464348316192627, Accuracy: 75.00%
Epoch 30, Loss: 1.9632188081741333, Accuracy: 87.50%
Epoch 40, Loss: 1.366664171218872, Accuracy: 100.00%
Epoch 50, Loss: 0.825391411781311, Accuracy: 100.00%
Epoch 60, Loss: 0.6123576164245605, Accuracy: 100.00%
Epoch 70, Loss: 0.5767478942871094, Accuracy: 100.00%
Epoch 80, Loss: 0.5685523748397827, Accuracy: 100.00%
Epoch 90, Loss: 0.5653989315032959, Accuracy: 100.00%
Epoch 100, Loss: 0.5635750889778137, Accuracy: 100.00%
Epoch 110, Loss: 0.5623254179954529, Accuracy: 100.00%
Epoch 120, Loss: 0.5614340901374817, Accuracy: 100.00%
Epoch 130, Loss: 0.5607571601867676, Accuracy: 100.00%
Epoch 140, Loss: 0.5602202415466309, Accuracy: 100.00%
Epoch 150, Loss: 0.5597635507583618, Accuracy: 100.00%
Epoch 160, Loss: 0.5593225955963135, Accuracy: 100.00%
Epoch 170, Loss: 0.5588577389717102, Accuracy: 100.00%
Epoch 180, Loss: 0.5583435893058777, Accuracy: 100.00%
Epoch 190, Loss: 0.5577540993690491, Accuracy: 100.00%
2025-05-26 16:16:12,538 - INFO - Model saved to models/hetero_gnn_edge_regressor.pth
Epoch 0, Loss: 2.1446, BCE Loss: 1.5002
Epoch 10, Loss: 2.0354, BCE Loss: 1.3941
Epoch 20, Loss: 1.9350, BCE Loss: 1.2979
Epoch 30, Loss: 1.8456, BCE Loss: 1.2135
Epoch 40, Loss: 1.7679, BCE Loss: 1.1413
Epoch 50, Loss: 1.7007, BCE Loss: 1.0799
Epoch 60, Loss: 1.6423, BCE Loss: 1.0271
Epoch 70, Loss: 1.5915, BCE Loss: 0.9814
Epoch 80, Loss: 1.5478, BCE Loss: 0.9421
Epoch 90, Loss: 1.5106, BCE Loss: 0.9088
Epoch 100, Loss: 1.4794, BCE Loss: 0.8808
Epoch 110, Loss: 1.4535, BCE Loss: 0.8576
Epoch 120, Loss: 1.4317, BCE Loss: 0.8383
Epoch 130, Loss: 1.4133, BCE Loss: 0.8219
Epoch 140, Loss: 1.3972, BCE Loss: 0.8077
Epoch 150, Loss: 1.3829, BCE Loss: 0.7951
Epoch 160, Loss: 1.3699, BCE Loss: 0.7836
Epoch 170, Loss: 1.3580, BCE Loss: 0.7731
Epoch 180, Loss: 1.3468, BCE Loss: 0.7632
Epoch 190, Loss: 1.3363, BCE Loss: 0.7540
Epoch 200, Loss: 1.3263, BCE Loss: 0.7453
Epoch 210, Loss: 1.3169, BCE Loss: 0.7370
Epoch 220, Loss: 1.3078, BCE Loss: 0.7290
Epoch 230, Loss: 1.2991, BCE Loss: 0.7214
Epoch 240, Loss: 1.2908, BCE Loss: 0.7141
Epoch 250, Loss: 1.2828, BCE Loss: 0.7071
Epoch 260, Loss: 1.2750, BCE Loss: 0.7003
Epoch 270, Loss: 1.2676, BCE Loss: 0.6938
Epoch 280, Loss: 1.2605, BCE Loss: 0.6876
Epoch 290, Loss: 1.2536, BCE Loss: 0.6815
Epoch 300, Loss: 1.2470, BCE Loss: 0.6757
Epoch 310, Loss: 1.2407, BCE Loss: 0.6701
Epoch 320, Loss: 1.2346, BCE Loss: 0.6648
Epoch 330, Loss: 1.2287, BCE Loss: 0.6596
Epoch 340, Loss: 1.2231, BCE Loss: 0.6547
Epoch 350, Loss: 1.2177, BCE Loss: 0.6499
Epoch 360, Loss: 1.2126, BCE Loss: 0.6454
Epoch 370, Loss: 1.2077, BCE Loss: 0.6410
Epoch 380, Loss: 1.2030, BCE Loss: 0.6368
Epoch 390, Loss: 1.1985, BCE Loss: 0.6328
Epoch 400, Loss: 1.1941, BCE Loss: 0.6290
Epoch 410, Loss: 1.1900, BCE Loss: 0.6253
Epoch 420, Loss: 1.1861, BCE Loss: 0.6218
Epoch 430, Loss: 1.1823, BCE Loss: 0.6185
Epoch 440, Loss: 1.1787, BCE Loss: 0.6152
Epoch 450, Loss: 1.1752, BCE Loss: 0.6121
Epoch 460, Loss: 1.1719, BCE Loss: 0.6092
Epoch 470, Loss: 1.1687, BCE Loss: 0.6063
Epoch 480, Loss: 1.1656, BCE Loss: 0.6036
Epoch 490, Loss: 1.1627, BCE Loss: 0.6009
2025-05-26 16:29:29,690 - INFO - Model saved to models/hetero_gnn_model.pth
Epoch 0, Loss: 2.085975170135498, Accuracy: 0.00%
Epoch 10, Loss: 1.7427303791046143, Accuracy: 87.50%
Epoch 20, Loss: 1.1391465663909912, Accuracy: 100.00%
Epoch 30, Loss: 0.428264319896698, Accuracy: 100.00%
Epoch 40, Loss: 0.0827132910490036, Accuracy: 100.00%
Epoch 50, Loss: 0.014036782085895538, Accuracy: 100.00%
Epoch 60, Loss: 0.004450521431863308, Accuracy: 100.00%
Epoch 70, Loss: 0.0024313798639923334, Accuracy: 100.00%
Epoch 80, Loss: 0.0017443748656660318, Accuracy: 100.00%
Epoch 90, Loss: 0.0014284767676144838, Accuracy: 100.00%
Epoch 100, Loss: 0.001242192229256034, Accuracy: 100.00%
Epoch 110, Loss: 0.0011112532811239362, Accuracy: 100.00%
Epoch 120, Loss: 0.0010079655330628157, Accuracy: 100.00%
Epoch 130, Loss: 0.0009212970617227256, Accuracy: 100.00%
Epoch 140, Loss: 0.0008464421262033284, Accuracy: 100.00%
Epoch 150, Loss: 0.0007806072244420648, Accuracy: 100.00%
Epoch 160, Loss: 0.0007222532876767218, Accuracy: 100.00%
Epoch 170, Loss: 0.0006701683741994202, Accuracy: 100.00%
Epoch 180, Loss: 0.0006221766816452146, Accuracy: 100.00%
Epoch 190, Loss: 0.0005626745987683535, Accuracy: 100.00%
2025-05-26 16:29:35,353 - INFO - Model saved to models/hetero_gnn_edge_regressor.pth
Epoch 0, Loss: 1.4217, BCE Loss: 1.4217
Epoch 10, Loss: 1.3614, BCE Loss: 1.3614
Epoch 20, Loss: 1.3070, BCE Loss: 1.3070
Epoch 30, Loss: 1.2556, BCE Loss: 1.2556
Epoch 40, Loss: 1.2062, BCE Loss: 1.2062
Epoch 50, Loss: 1.1589, BCE Loss: 1.1589
Epoch 60, Loss: 1.1137, BCE Loss: 1.1137
Epoch 70, Loss: 1.0706, BCE Loss: 1.0706
Epoch 80, Loss: 1.0295, BCE Loss: 1.0295
Epoch 90, Loss: 0.9906, BCE Loss: 0.9906
Epoch 100, Loss: 0.9541, BCE Loss: 0.9541
Epoch 110, Loss: 0.9203, BCE Loss: 0.9203
Epoch 120, Loss: 0.8893, BCE Loss: 0.8893
Epoch 130, Loss: 0.8616, BCE Loss: 0.8616
Epoch 140, Loss: 0.8372, BCE Loss: 0.8372
Epoch 150, Loss: 0.8160, BCE Loss: 0.8160
Epoch 160, Loss: 0.7978, BCE Loss: 0.7978
Epoch 170, Loss: 0.7819, BCE Loss: 0.7819
Epoch 180, Loss: 0.7679, BCE Loss: 0.7679
Epoch 190, Loss: 0.7552, BCE Loss: 0.7552
Epoch 200, Loss: 0.7437, BCE Loss: 0.7437
Epoch 210, Loss: 0.7330, BCE Loss: 0.7330
Epoch 220, Loss: 0.7230, BCE Loss: 0.7230
Epoch 230, Loss: 0.7136, BCE Loss: 0.7136
Epoch 240, Loss: 0.7048, BCE Loss: 0.7048
Epoch 250, Loss: 0.6965, BCE Loss: 0.6965
Epoch 260, Loss: 0.6886, BCE Loss: 0.6886
Epoch 270, Loss: 0.6812, BCE Loss: 0.6812
Epoch 280, Loss: 0.6742, BCE Loss: 0.6742
Epoch 290, Loss: 0.6676, BCE Loss: 0.6676
Epoch 300, Loss: 0.6613, BCE Loss: 0.6613
Epoch 310, Loss: 0.6553, BCE Loss: 0.6553
Epoch 320, Loss: 0.6496, BCE Loss: 0.6496
Epoch 330, Loss: 0.6442, BCE Loss: 0.6442
Epoch 340, Loss: 0.6391, BCE Loss: 0.6391
Epoch 350, Loss: 0.6342, BCE Loss: 0.6342
Epoch 360, Loss: 0.6296, BCE Loss: 0.6296
Epoch 370, Loss: 0.6252, BCE Loss: 0.6252
Epoch 380, Loss: 0.6210, BCE Loss: 0.6210
Epoch 390, Loss: 0.6169, BCE Loss: 0.6169
Epoch 400, Loss: 0.6131, BCE Loss: 0.6131
Epoch 410, Loss: 0.6095, BCE Loss: 0.6095
Epoch 420, Loss: 0.6060, BCE Loss: 0.6060
Epoch 430, Loss: 0.6026, BCE Loss: 0.6026
Epoch 440, Loss: 0.5994, BCE Loss: 0.5994
Epoch 450, Loss: 0.5964, BCE Loss: 0.5964
Epoch 460, Loss: 0.5934, BCE Loss: 0.5934
Epoch 470, Loss: 0.5906, BCE Loss: 0.5906
Epoch 480, Loss: 0.5879, BCE Loss: 0.5879
Epoch 490, Loss: 0.5854, BCE Loss: 0.5854
2025-05-26 16:30:04,458 - INFO - Model saved to models/hetero_gnn_model.pth
Epoch 0, Loss: 2.0822532176971436, Accuracy: 35.00%
Epoch 10, Loss: 1.6738628149032593, Accuracy: 87.50%
Epoch 20, Loss: 0.923293948173523, Accuracy: 100.00%
